,activation,batch_size,dropout_rate,features,hidden_layers,learning_rate,name,num_epochs,optimizer,patience,sliding_inference
27,sigmoid,16,0.1,"['meanCPUUsage', 'canonical_memory_usage']","[32, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,8
28,tanh,16,0.3,"['meanCPUUsage', 'canonical_memory_usage']","[8, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,16
29,tanh,16,0.1,"['meanCPUUsage', 'canonical_memory_usage']",[8],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,4
30,sigmoid,16,0.5,"['meanCPUUsage', 'canonical_memory_usage']","[32, 16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,4
31,sigmoid,16,0.3,"['meanCPUUsage', 'canonical_memory_usage']","[32, 16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,16
32,tanh,32,0.3,"['meanCPUUsage', 'canonical_memory_usage']","[32, 16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,16
33,tanh,32,0.3,"['meanCPUUsage', 'canonical_memory_usage']","[8, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,8
34,sigmoid,16,0.3,"['meanCPUUsage', 'canonical_memory_usage']","[8, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,16
35,sigmoid,16,0.3,"['meanCPUUsage', 'canonical_memory_usage']","[8, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,4
36,sigmoid,16,0.3,"['meanCPUUsage', 'canonical_memory_usage']","[32, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,16
37,sigmoid,32,0.5,"['meanCPUUsage', 'canonical_memory_usage']","[32, 16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,4
38,sigmoid,32,0.5,"['meanCPUUsage', 'canonical_memory_usage']","[32, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,8
39,tanh,32,0.1,"['meanCPUUsage', 'canonical_memory_usage']",[16],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,4
40,tanh,32,0.5,"['meanCPUUsage', 'canonical_memory_usage']","[32, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,8
41,tanh,16,0.1,"['meanCPUUsage', 'canonical_memory_usage']","[32, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,16
42,sigmoid,32,0.5,"['meanCPUUsage', 'canonical_memory_usage']","[16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,8
43,sigmoid,16,0.5,"['meanCPUUsage', 'canonical_memory_usage']","[32, 16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,4
44,tanh,32,0.1,"['meanCPUUsage', 'canonical_memory_usage']","[8, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,16
45,sigmoid,32,0.3,"['meanCPUUsage', 'canonical_memory_usage']","[32, 16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,16
46,sigmoid,32,0.5,"['meanCPUUsage', 'canonical_memory_usage']","[16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,16
47,sigmoid,32,0.1,"['meanCPUUsage', 'canonical_memory_usage']","[32, 16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,8
48,sigmoid,16,0.1,"['meanCPUUsage', 'canonical_memory_usage']","[32, 16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,4
49,sigmoid,32,0.3,"['meanCPUUsage', 'canonical_memory_usage']","[32, 16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,8
50,sigmoid,32,0.3,"['meanCPUUsage', 'canonical_memory_usage']",[8],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,4
51,tanh,32,0.3,"['meanCPUUsage', 'canonical_memory_usage']","[8, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,4
52,tanh,16,0.1,"['meanCPUUsage', 'canonical_memory_usage']","[8, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,8
53,sigmoid,16,0.1,"['meanCPUUsage', 'canonical_memory_usage']",[8],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,8
54,sigmoid,16,0.1,"['meanCPUUsage', 'canonical_memory_usage']","[32, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,16
55,tanh,32,0.3,"['meanCPUUsage', 'canonical_memory_usage']",[16],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,8
56,sigmoid,32,0.5,"['meanCPUUsage', 'canonical_memory_usage']","[32, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,8
57,sigmoid,16,0.3,"['meanCPUUsage', 'canonical_memory_usage']",[16],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,8
58,sigmoid,32,0.5,"['meanCPUUsage', 'canonical_memory_usage']","[8, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,16
59,tanh,16,0.5,"['meanCPUUsage', 'canonical_memory_usage']","[16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,8
60,sigmoid,32,0.1,"['meanCPUUsage', 'canonical_memory_usage']",[8],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,16
61,tanh,16,0.5,"['meanCPUUsage', 'canonical_memory_usage']","[32, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,4
62,tanh,16,0.3,"['meanCPUUsage', 'canonical_memory_usage']","[8, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,4
63,sigmoid,16,0.1,"['meanCPUUsage', 'canonical_memory_usage']","[16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,16
64,sigmoid,32,0.3,"['meanCPUUsage', 'canonical_memory_usage']",[16],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,8
65,sigmoid,32,0.1,"['meanCPUUsage', 'canonical_memory_usage']","[32, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,8
66,sigmoid,16,0.5,"['meanCPUUsage', 'canonical_memory_usage']","[16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,4
67,tanh,32,0.1,"['meanCPUUsage', 'canonical_memory_usage']","[16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,8
68,tanh,16,0.3,"['meanCPUUsage', 'canonical_memory_usage']","[8, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,16
69,sigmoid,16,0.3,"['meanCPUUsage', 'canonical_memory_usage']","[8, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,8
70,sigmoid,16,0.1,"['meanCPUUsage', 'canonical_memory_usage']",[16],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,8
71,tanh,16,0.1,"['meanCPUUsage', 'canonical_memory_usage']","[8, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,16
72,tanh,16,0.5,"['meanCPUUsage', 'canonical_memory_usage']",[8],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,4
73,tanh,32,0.1,"['meanCPUUsage', 'canonical_memory_usage']",[8],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,8
74,tanh,32,0.5,"['meanCPUUsage', 'canonical_memory_usage']","[32, 16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,4
75,sigmoid,16,0.1,"['meanCPUUsage', 'canonical_memory_usage']",[8],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,4
76,sigmoid,16,0.1,"['meanCPUUsage', 'canonical_memory_usage']","[32, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,4
77,tanh,16,0.3,"['meanCPUUsage', 'canonical_memory_usage']",[8],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,8
78,tanh,32,0.5,"['meanCPUUsage', 'canonical_memory_usage']","[32, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,4
79,sigmoid,16,0.5,"['meanCPUUsage', 'canonical_memory_usage']","[32, 16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,16
80,tanh,16,0.5,"['meanCPUUsage', 'canonical_memory_usage']","[8, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,4
81,sigmoid,16,0.5,"['meanCPUUsage', 'canonical_memory_usage']",[16],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,8
82,tanh,32,0.1,"['meanCPUUsage', 'canonical_memory_usage']","[16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,16
83,sigmoid,16,0.3,"['meanCPUUsage', 'canonical_memory_usage']",[8],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,4
84,sigmoid,16,0.5,"['meanCPUUsage', 'canonical_memory_usage']","[32, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,4
85,sigmoid,32,0.3,"['meanCPUUsage', 'canonical_memory_usage']","[32, 16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,8
86,tanh,32,0.3,"['meanCPUUsage', 'canonical_memory_usage']","[32, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,4
87,sigmoid,32,0.1,"['meanCPUUsage', 'canonical_memory_usage']","[32, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,4
88,tanh,16,0.5,"['meanCPUUsage', 'canonical_memory_usage']","[16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,4
89,sigmoid,16,0.3,"['meanCPUUsage', 'canonical_memory_usage']",[16],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,8
90,sigmoid,16,0.3,"['meanCPUUsage', 'canonical_memory_usage']",[8],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,8
91,sigmoid,16,0.1,"['meanCPUUsage', 'canonical_memory_usage']","[8, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,4
92,tanh,16,0.3,"['meanCPUUsage', 'canonical_memory_usage']","[8, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,4
93,tanh,16,0.3,"['meanCPUUsage', 'canonical_memory_usage']",[16],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,4
94,sigmoid,32,0.1,"['meanCPUUsage', 'canonical_memory_usage']","[8, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,16
95,sigmoid,16,0.3,"['meanCPUUsage', 'canonical_memory_usage']","[32, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,8
96,tanh,16,0.1,"['meanCPUUsage', 'canonical_memory_usage']","[32, 16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,8
97,tanh,16,0.5,"['meanCPUUsage', 'canonical_memory_usage']",[8],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,16
98,sigmoid,32,0.1,"['meanCPUUsage', 'canonical_memory_usage']",[8],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,4
99,tanh,32,0.5,"['meanCPUUsage', 'canonical_memory_usage']","[16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,4
100,tanh,32,0.3,"['meanCPUUsage', 'canonical_memory_usage']",[16],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,4
101,sigmoid,16,0.5,"['meanCPUUsage', 'canonical_memory_usage']","[32, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,8
102,tanh,32,0.3,"['meanCPUUsage', 'canonical_memory_usage']","[32, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,16
103,sigmoid,32,0.5,"['meanCPUUsage', 'canonical_memory_usage']","[8, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,16
104,tanh,16,0.3,"['meanCPUUsage', 'canonical_memory_usage']",[8],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,4
105,sigmoid,32,0.3,"['meanCPUUsage', 'canonical_memory_usage']",[16],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,16
106,sigmoid,32,0.3,"['meanCPUUsage', 'canonical_memory_usage']","[16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,16
107,tanh,32,0.3,"['meanCPUUsage', 'canonical_memory_usage']",[16],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,16
108,tanh,32,0.5,"['meanCPUUsage', 'canonical_memory_usage']","[32, 16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,8
109,sigmoid,32,0.3,"['meanCPUUsage', 'canonical_memory_usage']",[8],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,8
110,tanh,16,0.1,"['meanCPUUsage', 'canonical_memory_usage']","[32, 16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,4
111,sigmoid,16,0.3,"['meanCPUUsage', 'canonical_memory_usage']","[8, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,16
112,sigmoid,16,0.3,"['meanCPUUsage', 'canonical_memory_usage']","[8, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,4
113,sigmoid,16,0.3,"['meanCPUUsage', 'canonical_memory_usage']",[16],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,4
114,tanh,16,0.1,"['meanCPUUsage', 'canonical_memory_usage']",[8],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,16
115,tanh,32,0.1,"['meanCPUUsage', 'canonical_memory_usage']","[32, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,16
116,sigmoid,16,0.5,"['meanCPUUsage', 'canonical_memory_usage']",[16],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,8
117,sigmoid,32,0.1,"['meanCPUUsage', 'canonical_memory_usage']","[16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,4
118,tanh,32,0.5,"['meanCPUUsage', 'canonical_memory_usage']",[8],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,16
119,tanh,32,0.5,"['meanCPUUsage', 'canonical_memory_usage']","[16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,4
120,sigmoid,16,0.3,"['meanCPUUsage', 'canonical_memory_usage']","[32, 16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,8
121,tanh,32,0.5,"['meanCPUUsage', 'canonical_memory_usage']","[32, 16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,4
122,sigmoid,32,0.1,"['meanCPUUsage', 'canonical_memory_usage']","[16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,16
123,tanh,16,0.1,"['meanCPUUsage', 'canonical_memory_usage']","[32, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,4
124,tanh,16,0.5,"['meanCPUUsage', 'canonical_memory_usage']",[8],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,16
125,tanh,16,0.5,"['meanCPUUsage', 'canonical_memory_usage']",[16],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,4
126,tanh,32,0.5,"['meanCPUUsage', 'canonical_memory_usage']","[16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,8
127,tanh,32,0.3,"['meanCPUUsage', 'canonical_memory_usage']","[8, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,16
128,sigmoid,32,0.5,"['meanCPUUsage', 'canonical_memory_usage']",[8],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,4
129,sigmoid,16,0.1,"['meanCPUUsage', 'canonical_memory_usage']","[32, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,8
130,tanh,32,0.5,"['meanCPUUsage', 'canonical_memory_usage']","[8, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,4
131,sigmoid,16,0.3,"['meanCPUUsage', 'canonical_memory_usage']","[16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,4
132,tanh,32,0.5,"['meanCPUUsage', 'canonical_memory_usage']","[32, 16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,8
133,sigmoid,32,0.5,"['meanCPUUsage', 'canonical_memory_usage']","[16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,4
134,tanh,16,0.5,"['meanCPUUsage', 'canonical_memory_usage']",[16],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,8
135,sigmoid,32,0.5,"['meanCPUUsage', 'canonical_memory_usage']","[16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,8
136,tanh,16,0.1,"['meanCPUUsage', 'canonical_memory_usage']",[8],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,8
137,tanh,16,0.1,"['meanCPUUsage', 'canonical_memory_usage']","[32, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,8
138,tanh,16,0.5,"['meanCPUUsage', 'canonical_memory_usage']","[32, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,8
139,sigmoid,16,0.3,"['meanCPUUsage', 'canonical_memory_usage']","[16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,16
140,sigmoid,32,0.3,"['meanCPUUsage', 'canonical_memory_usage']","[32, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,16
141,sigmoid,32,0.3,"['meanCPUUsage', 'canonical_memory_usage']","[32, 16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,4
142,sigmoid,32,0.3,"['meanCPUUsage', 'canonical_memory_usage']","[16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,4
143,sigmoid,16,0.1,"['meanCPUUsage', 'canonical_memory_usage']","[8, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,8
144,sigmoid,16,0.5,"['meanCPUUsage', 'canonical_memory_usage']","[32, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,16
145,sigmoid,16,0.1,"['meanCPUUsage', 'canonical_memory_usage']","[8, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,8
146,sigmoid,16,0.1,"['meanCPUUsage', 'canonical_memory_usage']","[32, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,16
147,tanh,16,0.1,"['meanCPUUsage', 'canonical_memory_usage']","[32, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,4
148,sigmoid,32,0.1,"['meanCPUUsage', 'canonical_memory_usage']",[8],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,16
149,tanh,16,0.3,"['meanCPUUsage', 'canonical_memory_usage']","[32, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,16
150,sigmoid,16,0.3,"['meanCPUUsage', 'canonical_memory_usage']","[16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,4
151,sigmoid,16,0.5,"['meanCPUUsage', 'canonical_memory_usage']","[8, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,8
152,tanh,32,0.3,"['meanCPUUsage', 'canonical_memory_usage']","[32, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,8
153,tanh,16,0.3,"['meanCPUUsage', 'canonical_memory_usage']",[16],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,16
154,tanh,32,0.1,"['meanCPUUsage', 'canonical_memory_usage']","[8, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,16
155,sigmoid,16,0.3,"['meanCPUUsage', 'canonical_memory_usage']","[32, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,16
156,tanh,16,0.1,"['meanCPUUsage', 'canonical_memory_usage']",[16],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,16
157,tanh,32,0.1,"['meanCPUUsage', 'canonical_memory_usage']","[32, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,4
158,sigmoid,16,0.1,"['meanCPUUsage', 'canonical_memory_usage']","[16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,4
159,sigmoid,32,0.5,"['meanCPUUsage', 'canonical_memory_usage']",[8],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,4
160,sigmoid,16,0.3,"['meanCPUUsage', 'canonical_memory_usage']","[16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,8
161,sigmoid,16,0.3,"['meanCPUUsage', 'canonical_memory_usage']","[32, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,4
162,tanh,32,0.3,"['meanCPUUsage', 'canonical_memory_usage']","[8, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,4
163,tanh,32,0.3,"['meanCPUUsage', 'canonical_memory_usage']","[8, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,16
164,tanh,16,0.5,"['meanCPUUsage', 'canonical_memory_usage']","[32, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,4
165,sigmoid,32,0.3,"['meanCPUUsage', 'canonical_memory_usage']","[8, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,16
166,tanh,32,0.1,"['meanCPUUsage', 'canonical_memory_usage']",[16],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,4
167,tanh,32,0.3,"['meanCPUUsage', 'canonical_memory_usage']","[32, 16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,8
168,tanh,16,0.3,"['meanCPUUsage', 'canonical_memory_usage']","[32, 16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,8
169,sigmoid,16,0.5,"['meanCPUUsage', 'canonical_memory_usage']",[16],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,4
170,sigmoid,32,0.1,"['meanCPUUsage', 'canonical_memory_usage']",[8],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,15,8
171,tanh,32,0.1,"['meanCPUUsage', 'canonical_memory_usage']","[16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,15,16
